id,labels,uri,properties_json
AI504-CLO3,CLO,https://dlu.example.org/ekg/clo/ai504-clo3,"{""statement"": ""Apply and apply core capabilities of Generative AI & LLM Engineering (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-CLO4,CLO,https://dlu.example.org/ekg/clo/ai504-clo4,"{""statement"": ""Analyze and apply core capabilities of Generative AI & LLM Engineering (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M1,Module,https://dlu.example.org/ekg/module/ai504-m1,"{""code"": ""AI504-M1"", ""title"": ""LLM Foundations"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI504-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai504-m1-mlo1,"{""statement"": ""Understand the key methods and artifacts of LLM Foundations (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai504-m1-mlo2,"{""statement"": ""Apply the key methods and artifacts of LLM Foundations (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai504-m1-mlo3,"{""statement"": ""Analyze the key methods and artifacts of LLM Foundations (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai504-m1-l1,"{""title"": ""LLM Foundations - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai504-m1-l2,"{""title"": ""LLM Foundations - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-A1,Assessment,https://dlu.example.org/ekg/assessment/ai504-a1,"{""code"": ""AI504-A1"", ""title"": ""LLM Foundations assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI504-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai504-a1-rubric,"{""title"": ""Rubric for AI504-A1"", ""version"": ""1.0""}"
AI504-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-M2,Module,https://dlu.example.org/ekg/module/ai504-m2,"{""code"": ""AI504-M2"", ""title"": ""Embeddings & RAG"", ""sequence"": 2, ""workloadHours"": 83.33333333333333}"
AI504-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai504-m2-mlo1,"{""statement"": ""Apply the key methods and artifacts of Embeddings & RAG (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai504-m2-mlo2,"{""statement"": ""Analyze the key methods and artifacts of Embeddings & RAG (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai504-m2-mlo3,"{""statement"": ""Evaluate the key methods and artifacts of Embeddings & RAG (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai504-m2-l1,"{""title"": ""Embeddings & RAG - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai504-m2-l2,"{""title"": ""Embeddings & RAG - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-A2,Assessment,https://dlu.example.org/ekg/assessment/ai504-a2,"{""code"": ""AI504-A2"", ""title"": ""Embeddings & RAG assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI504-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai504-a2-rubric,"{""title"": ""Rubric for AI504-A2"", ""version"": ""1.0""}"
AI504-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A2-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A2-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a2-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A2-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A2-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-M3,Module,https://dlu.example.org/ekg/module/ai504-m3,"{""code"": ""AI504-M3"", ""title"": ""Agents & Evaluation"", ""sequence"": 3, ""workloadHours"": 83.33333333333333}"
AI504-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai504-m3-mlo1,"{""statement"": ""Analyze the key methods and artifacts of Agents & Evaluation (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai504-m3-mlo2,"{""statement"": ""Evaluate the key methods and artifacts of Agents & Evaluation (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai504-m3-mlo3,"{""statement"": ""Create the key methods and artifacts of Agents & Evaluation (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI504-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai504-m3-l1,"{""title"": ""Agents & Evaluation - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai504-m3-l2,"{""title"": ""Agents & Evaluation - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI504-A3,Assessment,https://dlu.example.org/ekg/assessment/ai504-a3,"{""code"": ""AI504-A3"", ""title"": ""Agents & Evaluation assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI504-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai504-a3-rubric,"{""title"": ""Rubric for AI504-A3"", ""version"": ""1.0""}"
AI504-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI504-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai504-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI504-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI504-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI504-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai504-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI505,Course,https://dlu.example.org/ekg/course/ai505,"{""code"": ""AI505"", ""title"": ""Computer Vision"", ""ects"": 10, ""level"": ""graduate"", ""language"": ""en"", ""version"": ""1.0"", ""status"": ""demo""}"
AI505-CLO1,CLO,https://dlu.example.org/ekg/clo/ai505-clo1,"{""statement"": ""Understand and apply core capabilities of Computer Vision (CLO 1)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-CLO2,CLO,https://dlu.example.org/ekg/clo/ai505-clo2,"{""statement"": ""Apply and apply core capabilities of Computer Vision (CLO 2)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-CLO3,CLO,https://dlu.example.org/ekg/clo/ai505-clo3,"{""statement"": ""Analyze and apply core capabilities of Computer Vision (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-CLO4,CLO,https://dlu.example.org/ekg/clo/ai505-clo4,"{""statement"": ""Evaluate and apply core capabilities of Computer Vision (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-M1,Module,https://dlu.example.org/ekg/module/ai505-m1,"{""code"": ""AI505-M1"", ""title"": ""Image Formation & Features"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI505-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai505-m1-mlo1,"{""statement"": ""Apply the key methods and artifacts of Image Formation & Features (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai505-m1-mlo2,"{""statement"": ""Analyze the key methods and artifacts of Image Formation & Features (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai505-m1-mlo3,"{""statement"": ""Evaluate the key methods and artifacts of Image Formation & Features (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI505-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai505-m1-l1,"{""title"": ""Image Formation & Features - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI505-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai505-m1-l2,"{""title"": ""Image Formation & Features - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI505-A1,Assessment,https://dlu.example.org/ekg/assessment/ai505-a1,"{""code"": ""AI505-A1"", ""title"": ""Image Formation & Features assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI505-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai505-a1-rubric,"{""title"": ""Rubric for AI505-A1"", ""version"": ""1.0""}"
AI505-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai505-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI505-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI505-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI505-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI505-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai505-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI505-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI505-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI505-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai505-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI505-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai505-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
